Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
103,Aaron Cresswell,eng ENG,DF,West Ham,35-067,1989,10,3,296,3.3,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.4,3,13,2,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.11,0.03,0.11,Matches
104,Marc Cucurella,es ESP,DF,Chelsea,26-213,1998,23,21,1894,21.0,2,1,3,2,0,0,8,1,1.6,1.6,1.7,3.3,23,74,77,0.10,0.05,0.14,0.10,0.14,0.07,0.08,0.16,0.07,0.16,Matches
105,Jorge Cuenca,es ESP,DF,Fulham,25-095,1999,4,1,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
106,Matheus Cunha,br BRA,"MF,FW",Wolves,25-269,1999,24,22,1965,21.8,12,4,16,12,0,0,3,0,5.7,5.7,6.3,11.9,88,105,126,0.55,0.18,0.73,0.55,0.73,0.26,0.29,0.55,0.26,0.55,Matches
107,Patson Daka,zm ZAM,"FW,MF",Leicester City,26-134,1998,13,1,313,3.5,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,3,4,17,0.29,0.00,0.29,0.29,0.29,0.14,0.00,0.14,0.14,0.14,Matches
108,Diogo Dalot,pt POR,DF,Manchester Utd,25-339,1999,24,24,2126,23.6,0,1,1,0,0,0,4,0,1.8,1.8,1.4,3.2,43,80,120,0.00,0.04,0.04,0.00,0.04,0.07,0.06,0.13,0.07,0.13,Matches
109,Mikkel Damsgaard,dk DEN,"MF,FW",Brentford,24-232,2000,25,22,1882,20.9,2,7,9,2,0,0,2,0,2.1,2.1,6.2,8.3,52,156,84,0.10,0.33,0.43,0.10,0.43,0.10,0.30,0.40,0.10,0.40,Matches
110,Danilo,br BRA,MF,Nott'ham Forest,23-297,2001,3,3,140,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
111,Jayden Danns,eng ENG,MF,Liverpool,19-035,2006,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
112,Kevin Danso,at AUT,DF,Tottenham,26-154,1998,1,1,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.11,0.05,0.11,Matches
113,Ben Davies,wls WAL,DF,Tottenham,31-302,1993,8,7,631,7.0,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,5,28,4,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
114,Leif Davis,eng ENG,DF,Ipswich Town,25-039,2000,24,24,2112,23.5,1,2,3,1,0,0,5,0,0.8,0.8,3.5,4.3,39,44,99,0.04,0.09,0.13,0.04,0.13,0.04,0.15,0.18,0.04,0.18,Matches
115,Craig Dawson,eng ENG,DF,Wolves,34-290,1990,15,10,971,10.8,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.5,6,20,5,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
116,Kevin De Bruyne,be BEL,MF,Manchester City,33-237,1991,17,11,1011,11.2,2,6,8,2,0,0,2,0,2.5,2.5,6.0,8.5,35,106,99,0.18,0.53,0.71,0.18,0.71,0.22,0.54,0.76,0.22,0.76,Matches
117,Liam Delap,eng ENG,FW,Ipswich Town,22-012,2003,24,23,1843,20.5,10,2,12,8,2,2,7,0,7.5,5.9,1.8,7.7,44,20,75,0.49,0.10,0.59,0.39,0.49,0.37,0.09,0.45,0.29,0.38,Matches
118,Sepp van den Berg,nl NED,DF,Brentford,23-062,2001,21,20,1757,19.5,0,0,0,0,0,0,1,0,0.8,0.8,0.2,1.0,6,53,23,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
119,Justin Devenny,nir NIR,MF,Crystal Palace,21-132,2003,12,3,313,3.5,1,0,1,1,0,0,0,0,0.5,0.5,0.3,0.8,3,9,9,0.29,0.00,0.29,0.29,0.29,0.14,0.10,0.24,0.14,0.24,Matches
120,Kiernan Dewsbury-Hall,eng ENG,MF,Chelsea,26-167,1998,7,1,161,1.8,0,1,1,0,0,0,0,0,0.2,0.2,1.0,1.2,4,10,8,0.00,0.56,0.56,0.00,0.56,0.12,0.55,0.67,0.12,0.67,Matches
121,Amad Diallo,ci CIV,"FW,MF",Manchester Utd,22-224,2002,22,17,1594,17.7,6,6,12,6,0,0,3,0,4.1,4.1,3.9,8.0,92,53,159,0.34,0.34,0.68,0.34,0.68,0.23,0.22,0.45,0.23,0.45,Matches
122,Rúben Dias,pt POR,DF,Manchester City,27-282,1997,14,13,1177,13.1,0,0,0,0,0,0,3,0,1.1,1.1,0.3,1.3,19,78,5,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.10,0.08,0.10,Matches
123,Luis Díaz,co COL,FW,Liverpool,28-038,1997,25,19,1596,17.7,9,2,11,9,0,0,2,0,7.0,7.0,2.1,9.1,65,74,172,0.51,0.11,0.62,0.51,0.62,0.39,0.12,0.51,0.39,0.51,Matches
124,Tyler Dibling,eng ENG,"FW,MF",Southampton,18-345,2006,21,14,1265,14.1,2,0,2,2,0,0,6,0,2.1,2.1,1.3,3.4,53,43,70,0.14,0.00,0.14,0.14,0.14,0.15,0.09,0.24,0.15,0.24,Matches
125,Lucas Digne,fr FRA,DF,Aston Villa,31-215,1993,26,23,1894,21.0,0,4,4,0,0,0,3,0,0.8,0.8,3.8,4.6,19,47,121,0.00,0.19,0.19,0.00,0.19,0.04,0.18,0.22,0.04,0.22,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Issa Diop,fr FRA,DF,Fulham,28-042,1997,17,12,1072,11.9,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,4,23,1,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
127,Axel Disasi,fr FRA,DF,Aston Villa,26-346,1998,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,5,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16,Matches
128,Axel Disasi,fr FRA,DF,Chelsea,26-346,1998,6,4,364,4.0,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,6,16,2,0.25,0.00,0.25,0.25,0.25,0.07,0.02,0.09,0.07,0.09,Matches
129,Roman Dixon,eng ENG,DF,Everton,20-056,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
130,Matt Doherty,ie IRL,DF,Wolves,33-035,1992,18,14,1250,13.9,2,1,3,2,0,0,4,0,0.9,0.9,1.4,2.3,17,51,32,0.14,0.07,0.22,0.14,0.22,0.07,0.10,0.17,0.07,0.17,Matches
131,Jeremy Doku,be BEL,"FW,MF",Manchester City,22-269,2002,16,9,804,8.9,3,4,7,3,0,0,0,0,0.8,0.8,2.3,3.1,106,37,147,0.34,0.45,0.78,0.34,0.78,0.08,0.26,0.34,0.08,0.34,Matches
132,Nicolás Domínguez,ar ARG,"MF,FW",Nott'ham Forest,26-237,1998,21,12,1124,12.5,0,0,0,0,0,0,6,0,1.2,1.2,0.7,1.9,9,46,16,0.00,0.00,0.00,0.00,0.00,0.10,0.05,0.15,0.10,0.15,Matches
133,Patrick Dorgu,dk DEN,DF,Manchester Utd,20-117,2004,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,4,4,8,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08,Matches
134,Alfie Dorrington,eng ENG,DF,Tottenham,19-306,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
135,Abdoulaye Doucouré,ml MLI,MF,Everton,32-050,1993,22,21,1771,19.7,1,0,1,1,0,0,4,1,1.8,1.8,1.2,3.0,29,59,64,0.05,0.00,0.05,0.05,0.05,0.09,0.06,0.15,0.09,0.15,Matches
136,Cheick Doucouré,ml MLI,MF,Crystal Palace,25-043,2000,13,4,452,5.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,2,19,7,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
137,Flynn Downes,eng ENG,MF,Southampton,26-031,1999,18,17,1432,15.9,1,0,1,1,0,0,9,0,0.6,0.6,0.9,1.5,18,50,23,0.06,0.00,0.06,0.06,0.06,0.04,0.06,0.09,0.04,0.09,Matches
138,Tommy Doyle,eng ENG,MF,Wolves,23-126,2001,20,3,470,5.2,0,1,1,0,0,0,1,0,0.6,0.6,0.5,1.1,6,39,2,0.00,0.19,0.19,0.00,0.19,0.11,0.10,0.20,0.11,0.20,Matches
139,Radu Drăgușin,ro ROU,DF,Tottenham,23-017,2002,16,14,1252,13.9,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,7,37,2,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
140,Martin Dúbravka,sk SVK,GK,Newcastle Utd,36-036,1989,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
141,Lewis Dunk,eng ENG,DF,Brighton,33-091,1991,19,17,1562,17.4,0,0,0,0,0,0,4,0,0.7,0.7,0.5,1.2,17,111,2,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
142,Jáder Durán,co COL,FW,Aston Villa,21-069,2003,20,4,638,7.1,7,0,7,7,0,0,3,1,4.9,4.9,0.2,5.1,7,13,44,0.99,0.00,0.99,0.99,0.99,0.69,0.03,0.71,0.69,0.71,Matches
143,Ederson,br BRA,GK,Manchester City,31-187,1993,16,16,1440,16.0,0,3,3,0,0,0,3,0,0.0,0.0,0.8,0.8,0,1,0,0.00,0.19,0.19,0.00,0.19,0.00,0.05,0.05,0.00,0.05,Matches
144,George Edmundson,eng ENG,DF,Ipswich Town,27-173,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
145,Odsonne Édouard,fr FRA,"MF,FW",Crystal Palace,27-035,1998,2,1,115,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,4,7,0.00,0.00,0.00,0.00,0.00,0.31,0.04,0.34,0.31,0.34,Matches
146,Odsonne Édouard,fr FRA,FW,Leicester City,27-035,1998,4,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,Matches
147,Samuel Edozie,eng ENG,"DF,FW",Southampton,22-023,2003,2,0,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,4,23,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,Matches
148,Ronnie Edwards,eng ENG,DF,Southampton,21-329,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
149,Anthony Elanga,se SWE,"FW,MF",Nott'ham Forest,22-299,2002,25,19,1549,17.2,3,8,11,3,0,0,1,0,2.6,2.6,4.0,6.6,62,34,125,0.17,0.46,0.64,0.17,0.64,0.15,0.23,0.38,0.15,0.38,Matches
150,Harvey Elliott,eng ENG,"MF,FW",Liverpool,21-322,2003,9,0,82,0.9,0,1,1,0,0,0,0,0,0.1,0.1,0.8,0.8,3,11,8,0.00,1.10,1.10,0.00,1.10,0.07,0.84,0.91,0.07,0.91,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Yunus Emre Konak,tr TUR,"MF,FW",Brentford,19-041,2006,5,0,21,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,1,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.66,0.66,0.66,Matches
152,Julio Enciso,py PAR,"MF,FW",Ipswich Town,21-028,2004,3,2,116,1.3,0,1,1,0,0,0,1,0,0.4,0.4,0.3,0.7,4,9,8,0.00,0.78,0.78,0.00,0.78,0.33,0.20,0.53,0.33,0.53,Matches
153,Julio Enciso,py PAR,"MF,FW",Brighton,21-028,2004,12,2,294,3.3,0,0,0,0,0,0,0,0,1.0,1.0,0.2,1.2,11,14,17,0.00,0.00,0.00,0.00,0.00,0.31,0.07,0.38,0.31,0.38,Matches
154,Wataru Endo,jp JPN,MF,Liverpool,32-011,1993,11,0,106,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
155,Christian Eriksen,dk DEN,MF,Manchester Utd,33-006,1992,13,7,637,7.1,0,1,1,0,0,0,2,0,0.1,0.1,2.1,2.2,5,34,19,0.00,0.14,0.14,0.00,0.14,0.02,0.29,0.30,0.02,0.30,Matches
156,Romain Esse,eng ENG,MF,Crystal Palace,19-283,2005,1,0,7,0.1,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,1,2,12.86,0.00,12.86,12.86,12.86,3.61,0.00,3.61,3.61,3.61,Matches
157,Pervis Estupiñán,ec ECU,DF,Brighton,27-030,1998,18,15,1417,15.7,0,1,1,0,0,0,3,0,0.6,0.6,1.8,2.4,39,71,76,0.00,0.06,0.06,0.00,0.06,0.04,0.11,0.15,0.04,0.15,Matches
158,Evanilson,br BRA,FW,Bournemouth,25-137,1999,19,17,1370,15.2,5,0,5,5,0,1,0,0,6.6,5.8,1.1,6.9,19,13,61,0.33,0.00,0.33,0.33,0.33,0.43,0.07,0.51,0.38,0.45,Matches
159,Jonny Evans,nir NIR,DF,Manchester Utd,37-048,1988,6,3,290,3.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,8,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
160,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,26-236,1998,21,19,1656,18.4,2,5,7,2,0,0,1,0,5.1,5.1,3.6,8.7,48,72,111,0.11,0.27,0.38,0.11,0.38,0.28,0.20,0.47,0.28,0.47,Matches
161,Łukasz Fabiański,pl POL,GK,West Ham,39-308,1985,13,12,1070,11.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
162,Wout Faes,be BEL,DF,Leicester City,26-323,1998,22,18,1735,19.3,1,0,1,1,0,0,3,0,1.1,1.1,0.1,1.2,8,58,1,0.05,0.00,0.05,0.05,0.05,0.06,0.00,0.06,0.06,0.06,Matches
163,Abdul Fatawu Issahaku,gh GHA,FW,Leicester City,20-349,2004,11,6,579,6.4,0,2,2,0,0,0,0,0,0.4,0.4,1.6,2.0,42,17,60,0.00,0.31,0.31,0.00,0.31,0.06,0.24,0.31,0.06,0.31,Matches
164,João Félix,pt POR,"FW,MF",Chelsea,25-102,1999,12,3,369,4.1,1,1,2,1,0,0,2,0,2.2,2.2,1.0,3.2,21,26,29,0.24,0.24,0.49,0.24,0.49,0.54,0.23,0.78,0.54,0.78,Matches
165,Evan Ferguson,ie IRL,FW,West Ham,20-124,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,1,0,2,0.00,0.00,0.00,0.00,0.00,0.24,0.46,0.70,0.24,0.70,Matches
166,Evan Ferguson,ie IRL,FW,Brighton,20-124,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,Matches
167,Bruno Fernandes,pt POR,MF,Manchester Utd,30-165,1994,24,24,2015,22.4,5,6,11,2,3,3,4,2,7.8,5.5,5.3,10.8,52,197,102,0.22,0.27,0.49,0.09,0.36,0.35,0.24,0.59,0.24,0.48,Matches
168,Mateus Fernandes,pt POR,MF,Southampton,20-225,2004,23,21,1829,20.3,1,2,3,1,0,0,7,0,3.1,3.1,2.0,5.0,56,94,67,0.05,0.10,0.15,0.05,0.15,0.15,0.10,0.25,0.15,0.25,Matches
169,Enzo Fernández,ar ARG,MF,Chelsea,24-034,2001,23,19,1782,19.8,3,4,7,3,0,0,5,0,2.9,2.9,3.8,6.7,27,134,68,0.15,0.20,0.35,0.15,0.35,0.15,0.19,0.34,0.15,0.34,Matches
170,Mark Flekken,nl NED,GK,Brentford,31-252,1993,24,24,2105,23.4,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.04,0.04,0.00,0.04,0.00,0.01,0.01,0.00,0.01,Matches
171,Phil Foden,eng ENG,"MF,FW",Manchester City,24-268,2000,20,16,1439,16.0,7,2,9,7,0,0,2,0,4.6,4.6,4.4,9.0,41,85,103,0.44,0.13,0.56,0.44,0.56,0.29,0.28,0.57,0.29,0.57,Matches
172,Wesley Fofana,fr FRA,DF,Chelsea,24-065,2000,12,12,1015,11.3,0,0,0,0,0,0,6,0,0.4,0.4,0.4,0.8,14,25,4,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.07,0.04,0.07,Matches
173,Carlos Forbs,pt POR,"MF,FW",Wolves,20-338,2004,9,1,237,2.6,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.2,9,8,28,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.07,0.05,0.07,Matches
174,Fraser Forster,eng ENG,GK,Tottenham,36-340,1988,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
175,Ryan Fraser,sct SCO,"FW,DF",Southampton,30-362,1994,8,4,306,3.4,0,0,0,0,0,0,0,1,0.0,0.0,0.1,0.1,10,8,18,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Niclas Füllkrug,de GER,FW,West Ham,32-011,1993,9,3,370,4.1,2,1,3,2,0,0,1,0,1.4,1.4,1.0,2.4,3,4,8,0.49,0.24,0.73,0.49,0.73,0.35,0.24,0.59,0.35,0.59,Matches
177,Cody Gakpo,nl NED,FW,Liverpool,25-289,1999,24,16,1370,15.2,8,3,11,8,0,0,4,0,5.5,5.5,3.5,8.9,38,43,207,0.53,0.20,0.72,0.53,0.72,0.36,0.23,0.59,0.36,0.59,Matches
178,Idrissa Gana Gueye,sn SEN,MF,Everton,35-147,1989,24,22,1923,21.4,0,2,2,0,0,0,5,0,0.9,0.9,1.2,2.1,16,93,16,0.00,0.09,0.09,0.00,0.09,0.04,0.05,0.10,0.04,0.10,Matches
179,Andrés García,es ESP,DF,Aston Villa,22-013,2003,3,3,201,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,19,8,16,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
180,Alejandro Garnacho,ar ARG,"FW,MF",Manchester Utd,20-234,2004,24,14,1411,15.7,3,1,4,3,0,0,1,0,5.4,5.4,2.5,7.9,81,30,192,0.19,0.06,0.26,0.19,0.26,0.35,0.16,0.51,0.35,0.51,Matches
181,James Garner,eng ENG,"MF,DF",Everton,23-344,2001,8,5,524,5.8,0,1,1,0,0,0,2,0,0.1,0.1,0.7,0.8,2,11,8,0.00,0.17,0.17,0.00,0.17,0.01,0.13,0.14,0.01,0.14,Matches
182,Tyrique George,eng ENG,FW,Chelsea,19-016,2006,2,0,33,0.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,0,7,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Matches
183,Morgan Gibbs-White,eng ENG,MF,Nott'ham Forest,25-024,2000,21,21,1660,18.4,5,5,10,5,0,0,7,1,3.3,3.3,3.5,6.8,49,102,82,0.27,0.27,0.54,0.27,0.54,0.18,0.19,0.37,0.18,0.37,Matches
184,Billy Gilmour,sct SCO,MF,Brighton,23-254,2001,2,1,98,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,11,2,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
185,Ben Godfrey,eng ENG,DF,Ipswich Town,27-036,1998,1,1,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
186,Martial Godo,eng ENG,FW,Fulham,21-343,2003,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
187,João Gomes,br BRA,MF,Wolves,24-008,2001,23,23,1934,21.5,2,1,3,2,0,0,8,1,1.8,1.8,0.9,2.6,36,113,47,0.09,0.05,0.14,0.09,0.14,0.08,0.04,0.12,0.08,0.12,Matches
188,Rodrigo Gomes,pt POR,"DF,FW",Wolves,21-228,2003,17,6,569,6.3,1,0,1,1,0,0,0,0,0.4,0.4,0.7,1.1,17,22,57,0.16,0.00,0.16,0.16,0.16,0.06,0.11,0.17,0.06,0.17,Matches
189,Toti Gomes,pt POR,DF,Wolves,26-035,1999,18,17,1444,16.0,0,1,1,0,0,0,4,0,0.0,0.0,0.6,0.7,10,39,7,0.00,0.06,0.06,0.00,0.06,0.00,0.04,0.04,0.00,0.04,Matches
190,Diego Gómez,py PAR,MF,Brighton,21-330,2003,3,0,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
191,Joe Gomez,eng ENG,DF,Liverpool,27-273,1997,9,6,519,5.8,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,5,35,2,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches
192,Nicolás González,es ESP,MF,Manchester City,23-048,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
193,Anthony Gordon,eng ENG,FW,Newcastle Utd,23-362,2001,24,23,1928,21.4,6,5,11,5,1,2,2,0,7.4,5.8,4.9,10.7,98,75,179,0.28,0.23,0.51,0.23,0.47,0.34,0.23,0.57,0.27,0.50,Matches
194,Ryan Gravenberch,nl NED,MF,Liverpool,22-280,2002,26,26,2225,24.7,0,2,2,0,0,0,5,0,0.9,0.9,2.7,3.6,50,130,39,0.00,0.08,0.08,0.00,0.08,0.03,0.11,0.14,0.03,0.14,Matches
195,Archie Gray,eng ENG,DF,Tottenham,18-345,2006,18,10,975,10.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,25,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
196,Jack Grealish,eng ENG,"FW,MF",Manchester City,29-163,1995,15,6,608,6.8,0,1,1,0,0,0,3,0,0.8,0.8,1.7,2.4,66,43,111,0.00,0.15,0.15,0.00,0.15,0.12,0.25,0.36,0.12,0.36,Matches
197,Jacob Greaves,eng ENG,DF,Ipswich Town,24-161,2000,15,15,1350,15.0,1,0,1,1,0,0,3,0,0.7,0.7,0.0,0.7,2,32,4,0.07,0.00,0.07,0.07,0.07,0.05,0.00,0.05,0.05,0.05,Matches
198,Brajan Gruda,de GER,"FW,MF",Brighton,20-265,2004,11,5,367,4.1,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,14,13,39,0.00,0.00,0.00,0.00,0.00,0.07,0.13,0.21,0.07,0.21,Matches
199,Albert Grønbaek,dk DEN,MF,Southampton,23-273,2001,1,1,69,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,1,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
200,Gonçalo Guedes,pt POR,"MF,FW",Wolves,28-083,1996,22,7,740,8.2,2,4,6,2,0,0,1,0,2.2,2.2,1.1,3.3,28,28,54,0.24,0.49,0.73,0.24,0.73,0.26,0.13,0.40,0.26,0.40,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
201,Marc Guéhi,eng ENG,DF,Crystal Palace,24-222,2000,24,24,2160,24.0,3,2,5,3,0,0,5,0,1.6,1.6,1.1,2.6,12,100,7,0.12,0.08,0.21,0.12,0.21,0.07,0.04,0.11,0.07,0.11,Matches
202,Luis Guilherme,br BRA,"MF,FW",West Ham,19-011,2006,7,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,2,6,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13,Matches
203,Bruno Guimarães,br BRA,MF,Newcastle Utd,27-096,1997,25,25,2159,24.0,2,6,8,2,0,0,4,0,2.2,2.2,5.1,7.3,32,182,58,0.08,0.25,0.33,0.08,0.33,0.09,0.21,0.31,0.09,0.31,Matches
204,Marc Guiu,es ESP,FW,Chelsea,19-047,2006,3,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
